"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
236,"2019-01-01 02:19:00.1380","2019-01-01 02:22:56.8040",3403,"4 Ave & 9 St",40.6705135,-73.98876585,3377,"Carroll St & Bond St",40.6786115,-73.99037292,35532,"Subscriber",1976,1
1059,"2019-01-01 02:19:24.6060","2019-01-01 02:37:03.6210",442,"W 27 St & 7 Ave",40.746647,-73.993915,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,32140,"Customer",1969,0
625,"2019-01-01 02:19:53.9080","2019-01-01 02:30:19.6240",3410,"Dean St & Hoyt St",40.6864442,-73.98759104,3537,"Carlton Ave & Dean St",40.6809741,-73.9710097,35362,"Customer",1967,1
728,"2019-01-01 02:19:54.0580","2019-01-01 02:32:02.2550",238,"Bank St & Washington St",40.7361967,-74.00859207,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,30165,"Subscriber",1993,1
618,"2019-01-01 02:19:59.3140","2019-01-01 02:30:17.7510",3410,"Dean St & Hoyt St",40.6864442,-73.98759104,3537,"Carlton Ave & Dean St",40.6809741,-73.9710097,33404,"Customer",1968,2
310,"2019-01-01 02:20:02.5930","2019-01-01 02:25:13.3920",3295,"Central Park W & W 96 St",40.79127,-73.964839,3289,"W 90 St & Amsterdam Ave",40.79017948095081,-73.97288918495178,32106,"Subscriber",1984,1
2705,"2019-01-01 02:20:32.5470","2019-01-01 03:05:37.9120",330,"Reade St & Broadway",40.71450451,-74.00562789,3701,"Cliff St & Fulton St",40.70831794366396,-74.00504082441329,34861,"Subscriber",1996,2
346,"2019-01-01 02:21:02.5500","2019-01-01 02:26:48.8260",3343,"W 107 St & Columbus Ave",40.7997568,-73.9621128676,3552,"W 113 St & Broadway",40.805973,-73.964928,31419,"Subscriber",1999,1
256,"2019-01-01 02:21:32.1750","2019-01-01 02:25:48.7100",387,"Centre St & Chambers St",40.71273266,-74.0046073,296,"Division St & Bowery",40.71413089,-73.9970468,33723,"Subscriber",1995,2
358,"2019-01-01 02:21:54.7990","2019-01-01 02:27:52.8710",3571,"Bedford Ave & Bergen St",40.676368,-73.952918,3581,"Underhill Ave & Lincoln Pl",40.6740123,-73.9671457,35805,"Subscriber",1993,1
140,"2019-01-01 02:23:17.8060","2019-01-01 02:25:37.8190",146,"Hudson St & Reade St",40.71625008,-74.0091059,146,"Hudson St & Reade St",40.71625008,-74.0091059,20800,"Subscriber",1962,1
318,"2019-01-01 02:23:11.1970","2019-01-01 02:28:29.8560",3407,"Union St & Nevins St",40.67909799721684,-73.98765474557877,3329,"Degraw St & Smith St",40.6829151,-73.99318208,21414,"Subscriber",1987,1
454,"2019-01-01 02:23:20.3320","2019-01-01 02:30:54.5780",146,"Hudson St & Reade St",40.71625008,-74.0091059,328,"Watts St & Greenwich St",40.72405549,-74.00965965,27587,"Subscriber",1955,1
1613,"2019-01-01 02:23:24.9620","2019-01-01 02:50:18.9360",2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,536,"1 Ave & E 30 St",40.74144387,-73.97536082,21403,"Subscriber",1969,0
1358,"2019-01-01 02:23:31.3470","2019-01-01 02:46:10.2730",311,"Norfolk St & Broome St",40.7172274,-73.98802084,3112,"Milton St & Franklin St",40.72906,-73.95779,15151,"Subscriber",1986,1
795,"2019-01-01 02:23:59.6000","2019-01-01 02:37:14.7990",509,"9 Ave & W 22 St",40.7454973,-74.00197139,3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,35439,"Subscriber",1989,2
830,"2019-01-01 02:24:36.8440","2019-01-01 02:38:26.9610",443,"Bedford Ave & S 9 St",40.70853074,-73.96408963,356,"Bialystoker Pl & Delancey St",40.71622644,-73.98261206,34655,"Subscriber",1987,2
381,"2019-01-01 02:24:15.0050","2019-01-01 02:30:36.1910",3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,35206,"Subscriber",1991,1
1434,"2019-01-01 02:24:23.6660","2019-01-01 02:48:18.0790",3356,"Amsterdam Ave & W 66 St",40.7746671,-73.98470567,382,"University Pl & E 14 St",40.73492695,-73.99200509,35053,"Subscriber",1983,2
616,"2019-01-01 02:24:36.8400","2019-01-01 02:34:53.0620",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,356,"Bialystoker Pl & Delancey St",40.71622644,-73.98261206,18363,"Subscriber",1971,1
346,"2019-01-01 02:24:48.5820","2019-01-01 02:30:35.5190",406,"Hicks St & Montague St",40.69512845,-73.99595065,3486,"Schermerhorn St & Bond St",40.688417427540834,-73.98451656103134,19880,"Subscriber",1983,1
276,"2019-01-01 02:25:06.4170","2019-01-01 02:29:42.6040",3544,"Underhill Ave & Pacific St",40.6804836,-73.9646795,3673,"Dean St & Franklin Ave",40.67759206937376,-73.955637216568,18792,"Subscriber",1985,1
467,"2019-01-01 02:25:10.7280","2019-01-01 02:32:58.4430",3614,"Crescent St & 30 Ave",40.768692,-73.9249574,3721,"31 St & Newtown Ave",40.7675487799971,-73.9209334552288,33959,"Subscriber",1977,1
1369,"2019-01-01 02:25:15.3080","2019-01-01 02:48:04.7560",127,"Barrow St & Hudson St",40.73172428,-74.00674436,530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,16353,"Subscriber",1980,1
563,"2019-01-01 02:25:15.0730","2019-01-01 02:34:38.4500",127,"Barrow St & Hudson St",40.73172428,-74.00674436,509,"9 Ave & W 22 St",40.7454973,-74.00197139,28821,"Subscriber",1956,1
230,"2019-01-01 02:25:18.9620","2019-01-01 02:29:09.1980",168,"W 18 St & 6 Ave",40.73971301,-73.99456405,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,31923,"Subscriber",1977,1
224,"2019-01-01 02:25:28.9700","2019-01-01 02:29:13.1090",3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,32578,"Subscriber",1991,1
639,"2019-01-01 02:25:53.9560","2019-01-01 02:36:33.8210",540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,3459,"E 53 St & 3 Ave",40.75763227739443,-73.96930575370789,34733,"Subscriber",1969,1
2091,"2019-01-01 02:26:00.4110","2019-01-01 03:00:52.2310",3044,"Albany Ave & Fulton St",40.6800105,-73.938475,3109,"Banker St & Meserole Ave",40.72606,-73.95621,35091,"Subscriber",1989,1
357,"2019-01-01 02:26:08.1240","2019-01-01 02:32:05.3600",259,"South St & Whitehall St",40.70122128,-74.01234218,2009,"Catherine St & Monroe St",40.71117444,-73.99682619,34256,"Subscriber",1999,2
822,"2019-01-01 02:26:23.9050","2019-01-01 02:40:05.9540",146,"Hudson St & Reade St",40.71625008,-74.0091059,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,15305,"Subscriber",1962,1
2205,"2019-01-01 02:26:25.9810","2019-01-01 03:03:11.7550",3091,"Frost St & Meeker St",40.71764,-73.94882,321,"Cadman Plaza E & Red Cross Pl",40.69991755,-73.98971773,18176,"Subscriber",1971,1
219,"2019-01-01 02:26:32.2320","2019-01-01 02:30:12.2200",307,"Canal St & Rutgers St",40.71427487,-73.98990025,531,"Forsyth St & Broome St",40.71893904,-73.99266288,25301,"Subscriber",1987,2
1025,"2019-01-01 02:26:46.9090","2019-01-01 02:43:52.6980",432,"E 7 St & Avenue A",40.72621788,-73.98379855,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,18564,"Subscriber",1992,2
1286,"2019-01-01 02:26:55.3280","2019-01-01 02:48:22.0750",127,"Barrow St & Hudson St",40.73172428,-74.00674436,530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,32229,"Subscriber",1980,1
1155,"2019-01-01 02:26:59.4400","2019-01-01 02:46:14.7760",3575,"Crescent St & 34 Ave",40.76108,-73.930562,3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,26024,"Subscriber",1988,1
691,"2019-01-01 02:27:19.5690","2019-01-01 02:38:50.9640",2008,"Little West St & 1 Pl",40.70569254,-74.01677685,3467,"W Broadway & Spring Street",40.72494672359416,-74.00165855884552,33610,"Subscriber",1993,1
130,"2019-01-01 02:27:28.0220","2019-01-01 02:29:38.4290",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,26011,"Subscriber",1983,2
350,"2019-01-01 02:27:39.3180","2019-01-01 02:33:29.3930",399,"Lafayette Ave & St James Pl",40.68851534,-73.9647628,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,31545,"Subscriber",1985,1
201,"2019-01-01 02:27:58.0090","2019-01-01 02:31:19.7530",3574,"Prospect Pl & Underhill Ave",40.6769694,-73.96579,3418,"Plaza St West & Flatbush Ave",40.6750207,-73.97111473,31966,"Subscriber",1989,1
155,"2019-01-01 02:28:13.9250","2019-01-01 02:30:49.0590",3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,353,"S Portland Ave & Hanson Pl",40.68539567,-73.97431458,28225,"Subscriber",1985,1
285,"2019-01-01 02:28:26.7290","2019-01-01 02:33:12.6760",3091,"Frost St & Meeker St",40.71764,-73.94882,3453,"Devoe St & Lorimer St",40.71335226222875,-73.9491033554077,29943,"Subscriber",1971,2
491,"2019-01-01 02:28:47.1510","2019-01-01 02:36:58.4630",3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,3116,"Huron St & Franklin St",40.73266,-73.95826,25780,"Subscriber",1988,2
793,"2019-01-01 02:29:27.7850","2019-01-01 02:42:41.3260",438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,28140,"Subscriber",1988,0
618,"2019-01-01 02:29:29.5690","2019-01-01 02:39:48.3340",369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,402,"Broadway & E 22 St",40.7403432,-73.98955109,32281,"Subscriber",1981,1
620,"2019-01-01 02:29:40.4360","2019-01-01 02:40:00.7960",445,"E 10 St & Avenue A",40.72740794,-73.98142006,383,"Greenwich Ave & Charles St",40.735238,-74.000271,35366,"Subscriber",1994,1
156,"2019-01-01 02:30:11.8020","2019-01-01 02:32:48.5920",3379,"E 103 St & Lexington Ave",40.7903051,-73.94755757,3425,"2 Ave & E 104 St",40.7892105,-73.94370784,26851,"Subscriber",1988,1
422,"2019-01-01 02:30:23.2150","2019-01-01 02:37:26.2040",3400,"E 110 St & Madison Ave",40.7961535,-73.94782145,3299,"E 98 St & Park Ave",40.78813,-73.95206,34245,"Subscriber",1992,1
1546,"2019-01-01 02:30:25.5070","2019-01-01 02:56:11.8760",3414,"Bergen St & Flatbush Ave",40.680944723477296,-73.97567331790923,481,"S 3 St & Bedford Ave",40.71260486,-73.96264403,31120,"Subscriber",1993,1
126,"2019-01-01 02:31:16.2330","2019-01-01 02:33:23.1400",3134,"3 Ave & E 62 St",40.76312584,-73.96526895,3142,"1 Ave & E 62 St",40.7612274,-73.96094022,28782,"Subscriber",1973,1
2462,"2019-01-01 02:31:12.8780","2019-01-01 03:12:15.6070",2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,346,"Bank St & Hudson St",40.73652889,-74.00618026,32895,"Customer",1963,2
2448,"2019-01-01 02:31:12.9950","2019-01-01 03:12:01.6120",2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,346,"Bank St & Hudson St",40.73652889,-74.00618026,26364,"Customer",1963,2
960,"2019-01-01 02:31:27.8390","2019-01-01 02:47:28.5970",491,"E 24 St & Park Ave S",40.74096374,-73.98602213,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,25193,"Customer",1969,0
1311,"2019-01-01 02:31:29.8560","2019-01-01 02:53:21.4930",3113,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,3241,"Monroe St & Tompkins Ave",40.686203,-73.944694,33065,"Subscriber",1990,1
1202,"2019-01-01 02:31:37.2460","2019-01-01 02:51:39.4350",3157,"East End Ave & E 86 St",40.77518615,-73.94446054,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,31350,"Subscriber",1985,1
982,"2019-01-01 02:31:40.3540","2019-01-01 02:48:02.4380",445,"E 10 St & Avenue A",40.72740794,-73.98142006,393,"E 5 St & Avenue C",40.72299208,-73.97995466,25678,"Subscriber",1971,1
736,"2019-01-01 02:31:51.4250","2019-01-01 02:44:08.2220",3467,"W Broadway & Spring Street",40.72494672359416,-74.00165855884552,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,18401,"Subscriber",1994,1
1632,"2019-01-01 02:31:49.4480","2019-01-01 02:59:01.6680",376,"John St & William St",40.70862144,-74.00722156,3701,"Cliff St & Fulton St",40.70831794366396,-74.00504082441329,18771,"Subscriber",1980,1
733,"2019-01-01 02:31:51.0960","2019-01-01 02:44:04.2600",3335,"Union St & 4 Ave",40.6772744,-73.98282002,3408,"Congress St & Clinton St",40.6881529,-73.99520919,27212,"Subscriber",1984,1
220,"2019-01-01 02:31:55.9640","2019-01-01 02:35:36.5490",347,"Greenwich St & W Houston St",40.728846,-74.008591,238,"Bank St & Washington St",40.7361967,-74.00859207,35760,"Subscriber",1993,1
1175,"2019-01-01 02:32:04.4640","2019-01-01 02:51:40.1250",3157,"East End Ave & E 86 St",40.77518615,-73.94446054,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,34176,"Subscriber",1988,1
1183,"2019-01-01 02:32:02.8640","2019-01-01 02:51:46.1290",3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,3459,"E 53 St & 3 Ave",40.75763227739443,-73.96930575370789,35051,"Subscriber",1971,1
494,"2019-01-01 02:32:06.4900","2019-01-01 02:40:20.6630",3179,"Park Ave & Marcus Garvey Blvd",40.698617,-73.941342,3070,"McKibbin St & Manhattan Ave",40.70510918,-73.94407279,27757,"Subscriber",1970,1
922,"2019-01-01 02:32:09.2440","2019-01-01 02:47:31.3150",491,"E 24 St & Park Ave S",40.74096374,-73.98602213,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,27777,"Customer",1969,0
268,"2019-01-01 02:32:14.1050","2019-01-01 02:36:42.9720",3317,"10 St & 5 Ave",40.6686273,-73.98700053,3365,"3 St & 7 Ave",40.6703837,-73.97839676,16683,"Subscriber",1974,0
848,"2019-01-01 02:32:27.0280","2019-01-01 02:46:35.4040",3508,"St Nicholas Ave & Manhattan Ave",40.809725,-73.953149,3496,"1 Ave & E 110 St",40.7923272,-73.9383,30974,"Subscriber",1986,2
675,"2019-01-01 02:32:41.8390","2019-01-01 02:43:57.7650",491,"E 24 St & Park Ave S",40.74096374,-73.98602213,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,34918,"Customer",1996,2
833,"2019-01-01 02:32:43.3460","2019-01-01 02:46:36.4100",3508,"St Nicholas Ave & Manhattan Ave",40.809725,-73.953149,3496,"1 Ave & E 110 St",40.7923272,-73.9383,33453,"Subscriber",1984,1
243,"2019-01-01 02:32:51.3330","2019-01-01 02:36:55.0490",3440,"Fulton St & Adams St",40.692418292578466,-73.98949474096298,157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,32772,"Subscriber",1969,0
1842,"2019-01-01 02:32:58.3250","2019-01-01 03:03:41.1950",3112,"Milton St & Franklin St",40.72906,-73.95779,3402,"Court St & State St",40.6902375,-73.99203074,31499,"Customer",1969,0
339,"2019-01-01 02:33:02.0240","2019-01-01 02:38:41.2780",285,"Broadway & E 14 St",40.73454567,-73.99074142,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,30709,"Subscriber",1991,1
4294,"2019-01-01 02:33:10.4510","2019-01-01 03:44:44.5190",498,"Broadway & W 32 St",40.74854862,-73.98808416,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,34663,"Subscriber",1975,1
1775,"2019-01-01 02:33:41.1810","2019-01-01 03:03:16.5170",3453,"Devoe St & Lorimer St",40.71335226222875,-73.9491033554077,321,"Cadman Plaza E & Red Cross Pl",40.69991755,-73.98971773,26685,"Subscriber",1971,2
1833,"2019-01-01 02:33:50.6550","2019-01-01 03:04:23.8640",3112,"Milton St & Franklin St",40.72906,-73.95779,3242,"Schermerhorn St & Court St",40.69102925677968,-73.99183362722397,31656,"Subscriber",1987,1
581,"2019-01-01 02:34:05.9850","2019-01-01 02:43:47.9510",491,"E 24 St & Park Ave S",40.74096374,-73.98602213,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,17733,"Customer",1996,1
407,"2019-01-01 02:34:08.4180","2019-01-01 02:40:56.2090",3474,"6 Ave & Spring St",40.7252556952547,-74.00412082672119,417,"Barclay St & Church St",40.71291224,-74.01020234,33045,"Subscriber",1990,1
529,"2019-01-01 02:34:09.6310","2019-01-01 02:42:59.0230",3472,"W 15 St & 10 Ave",40.742753828659026,-74.00747358798981,3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,28997,"Subscriber",1957,1
462,"2019-01-01 02:34:20.2040","2019-01-01 02:42:02.7240",2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,35795,"Customer",1994,1
607,"2019-01-01 02:34:26.9750","2019-01-01 02:44:34.2880",507,"E 25 St & 2 Ave",40.73912601,-73.97973776,150,"E 2 St & Avenue C",40.7208736,-73.98085795,29183,"Subscriber",1980,1
456,"2019-01-01 02:34:34.3160","2019-01-01 02:42:10.5300",2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,34730,"Subscriber",1995,1
750,"2019-01-01 02:34:37.0120","2019-01-01 02:47:07.2950",212,"W 16 St & The High Line",40.74334935,-74.00681753,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,20645,"Subscriber",1995,2
2252,"2019-01-01 02:34:50.0960","2019-01-01 03:12:22.8010",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,2010,"Grand St & Greene St",40.72165481,-74.00234737,30234,"Subscriber",1985,1
2998,"2019-01-01 02:34:50.6470","2019-01-01 03:24:49.0910",353,"S Portland Ave & Hanson Pl",40.68539567,-73.97431458,3288,"E 88 St & 1 Ave",40.778301,-73.9488134,35662,"Subscriber",1985,1
1016,"2019-01-01 02:35:10.4920","2019-01-01 02:52:07.1880",308,"St James Pl & Oliver St",40.71307916,-73.99851193,3580,"St Johns Pl & Washington Ave",40.6737236,-73.9631611,35798,"Subscriber",1988,1
351,"2019-01-01 02:35:25.9920","2019-01-01 02:41:17.2370",3668,"Leonard St & Nassau Ave",40.7239567849954,-73.94984364509583,3116,"Huron St & Franklin St",40.73266,-73.95826,34131,"Subscriber",1991,1
741,"2019-01-01 02:35:30.2070","2019-01-01 02:47:51.9540",212,"W 16 St & The High Line",40.74334935,-74.00681753,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,34913,"Subscriber",1995,1
730,"2019-01-01 02:35:42.8610","2019-01-01 02:47:53.2310",312,"Allen St & Stanton St",40.722055,-73.989111,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,27590,"Subscriber",1989,1
359,"2019-01-01 02:35:36.1230","2019-01-01 02:41:35.2080",490,"8 Ave & W 33 St",40.751551,-73.993934,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,35132,"Subscriber",1989,1
815,"2019-01-01 02:35:46.7490","2019-01-01 02:49:22.3660",301,"E 2 St & Avenue B",40.72217444,-73.98368779,362,"Broadway & W 37 St",40.75172632,-73.98753523,34756,"Subscriber",1984,1
126,"2019-01-01 02:35:46.8240","2019-01-01 02:37:53.2550",3289,"W 90 St & Amsterdam Ave",40.79017948095081,-73.97288918495178,3314,"W 95 St & Broadway",40.7937704,-73.971888,32106,"Subscriber",1984,1
460,"2019-01-01 02:35:45.9630","2019-01-01 02:43:26.8660",485,"W 37 St & 5 Ave",40.75038009,-73.98338988,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,34940,"Subscriber",1963,1
1257,"2019-01-01 02:35:58.4010","2019-01-01 02:56:56.1850",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,447,"8 Ave & W 52 St",40.76370739,-73.9851615,32634,"Subscriber",1963,1
648,"2019-01-01 02:36:00.0100","2019-01-01 02:46:48.2220",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,407,"Henry St & Poplar St",40.700469,-73.991454,15318,"Subscriber",1985,1
618,"2019-01-01 02:36:06.0650","2019-01-01 02:46:24.0660",3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,361,"Allen St & Hester St",40.71605866,-73.99190759,27250,"Subscriber",1994,1
932,"2019-01-01 02:36:08.2910","2019-01-01 02:51:40.6750",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,495,"W 47 St & 10 Ave",40.76269882,-73.99301222,35664,"Subscriber",1980,1
714,"2019-01-01 02:36:47.4740","2019-01-01 02:48:42.2070",361,"Allen St & Hester St",40.71605866,-73.99190759,297,"E 15 St & 3 Ave",40.734232,-73.986923,32489,"Subscriber",1991,2
339,"2019-01-01 02:36:39.6370","2019-01-01 02:42:18.9090",3413,"Wyckoff St & 3 Ave",40.6827549,-73.98258555,3329,"Degraw St & Smith St",40.6829151,-73.99318208,34135,"Subscriber",1982,1
301,"2019-01-01 02:36:49.0350","2019-01-01 02:41:50.8270",3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,497,"E 17 St & Broadway",40.73704984,-73.99009296,31142,"Subscriber",1989,2
495,"2019-01-01 02:37:40.1180","2019-01-01 02:45:55.4080",3492,"E 118 St & Park Ave",40.8005385,-73.9419949,3367,"5 Ave & E 103 St",40.7922553,-73.95249933,35025,"Subscriber",1999,1
411,"2019-01-01 02:38:23.3650","2019-01-01 02:45:14.7390",2000,"Front St & Washington St",40.70255088,-73.98940236,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,35787,"Subscriber",1982,1
328,"2019-01-01 02:38:46.0470","2019-01-01 02:44:14.6540",546,"E 30 St & Park Ave S",40.74444921,-73.98303529,379,"W 31 St & 7 Ave",40.749156,-73.9916,32740,"Subscriber",1974,1
174,"2019-01-01 02:38:49.9090","2019-01-01 02:41:44.6990",3064,"Myrtle Ave & Lewis Ave",40.69681963,-73.93756926,3067,"Broadway & Whipple St",40.7016657,-73.9437303,35768,"Subscriber",1977,1
327,"2019-01-01 02:38:52.5350","2019-01-01 02:44:19.6060",3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,33995,"Subscriber",1976,1
1183,"2019-01-01 02:38:59.6650","2019-01-01 02:58:42.8290",3283,"W 89 St & Columbus Ave",40.7882213,-73.97041561,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,34142,"Subscriber",1968,1
2531,"2019-01-01 02:40:05.3680","2019-01-01 03:22:16.4190",472,"E 32 St & Park Ave",40.7457121,-73.98194829,437,"Macon St & Nostrand Ave",40.6809833854,-73.9500479759,35699,"Subscriber",1972,1
434,"2019-01-01 02:40:24.7460","2019-01-01 02:47:39.1320",524,"W 43 St & 6 Ave",40.75527307,-73.98316936,505,"6 Ave & W 33 St",40.74901271,-73.98848395,16901,"Subscriber",1980,1
181,"2019-01-01 02:40:38.1630","2019-01-01 02:43:39.7400",350,"Clinton St & Grand St",40.71559509,-73.9870295,291,"Madison St & Montgomery St",40.713126,-73.984844,35279,"Subscriber",1979,2
145,"2019-01-01 02:40:51.0570","2019-01-01 02:43:16.9090",350,"Clinton St & Grand St",40.71559509,-73.9870295,291,"Madison St & Montgomery St",40.713126,-73.984844,35727,"Subscriber",1981,1
555,"2019-01-01 02:40:57.2270","2019-01-01 02:50:13.0750",509,"9 Ave & W 22 St",40.7454973,-74.00197139,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,28726,"Subscriber",1982,1
145,"2019-01-01 02:41:24.2220","2019-01-01 02:43:50.1220",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,35294,"Subscriber",1990,2
168,"2019-01-01 02:41:31.7100","2019-01-01 02:44:20.1490",3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,25023,"Subscriber",1992,1
591,"2019-01-01 02:41:35.2380","2019-01-01 02:51:26.5200",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,29816,"Subscriber",1987,1
714,"2019-01-01 02:42:31.8080","2019-01-01 02:54:25.9620",3158,"W 63 St & Broadway",40.77163851,-73.98261428,519,"Pershing Square North",40.751873,-73.977706,27919,"Subscriber",1989,1
509,"2019-01-01 02:42:41.2340","2019-01-01 02:51:11.1650",497,"E 17 St & Broadway",40.73704984,-73.99009296,3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,31190,"Subscriber",1992,1
1986,"2019-01-01 02:43:01.7530","2019-01-01 03:16:08.6670",3143,"5 Ave & E 78 St",40.77632142182271,-73.96427392959595,520,"W 52 St & 5 Ave",40.75992262,-73.97648516,32540,"Customer",1969,0
154,"2019-01-01 02:43:18.0140","2019-01-01 02:45:52.0200",3382,"Carroll St & Smith St",40.680611,-73.99475825,3388,"President St & Henry St",40.6828003,-73.99990419,31236,"Subscriber",1980,1
1620,"2019-01-01 02:43:27.4740","2019-01-01 03:10:28.0870",282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,3415,"Prospect Pl & 6 Ave",40.6793307,-73.97519523,34730,"Subscriber",1995,1
943,"2019-01-01 02:43:55.1560","2019-01-01 02:59:38.4370",265,"Stanton St & Chrystie St",40.72229346,-73.99147535,3080,"S 4 St & Rodney St",40.70934,-73.95608,25077,"Subscriber",1990,1
111,"2019-01-01 02:43:57.2210","2019-01-01 02:45:48.6150",3115,"India St & Manhattan Ave",40.73232194,-73.9550858,3116,"Huron St & Franklin St",40.73266,-73.95826,19027,"Subscriber",1988,1
505,"2019-01-01 02:44:00.9040","2019-01-01 02:52:26.6500",412,"Forsyth St & Canal St",40.7158155,-73.99422366,128,"MacDougal St & Prince St",40.72710258,-74.00297088,30787,"Subscriber",1980,2
501,"2019-01-01 02:44:04.2390","2019-01-01 02:52:25.6160",412,"Forsyth St & Canal St",40.7158155,-73.99422366,128,"MacDougal St & Prince St",40.72710258,-74.00297088,33027,"Subscriber",1990,1
2767,"2019-01-01 02:44:19.9210","2019-01-01 03:30:27.0190",394,"E 9 St & Avenue C",40.72521311,-73.97768752,3552,"W 113 St & Broadway",40.805973,-73.964928,25560,"Subscriber",1993,1
96,"2019-01-01 02:44:23.4000","2019-01-01 02:46:00.0940",3379,"E 103 St & Lexington Ave",40.7903051,-73.94755757,3425,"2 Ave & E 104 St",40.7892105,-73.94370784,35158,"Subscriber",1986,1
176,"2019-01-01 02:44:24.1280","2019-01-01 02:47:20.2420",3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,471,"Grand St & Havemeyer St",40.71286844,-73.95698119,28141,"Subscriber",1982,1
1130,"2019-01-01 02:44:35.9710","2019-01-01 03:03:26.0470",282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,3417,"Baltic St & 5 Ave",40.6795766,-73.97854971,35795,"Customer",1994,1
1469,"2019-01-01 02:44:36.9420","2019-01-01 03:09:06.1220",151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,360,"William St & Pine St",40.70717936,-74.00887308,28503,"Subscriber",1989,1
460,"2019-01-01 02:44:44.2220","2019-01-01 02:52:24.5300",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,31538,"Subscriber",1999,1
